smiles,pKa,marvin_pKa,marvin_atom,marvin_pKa_type,original_dataset,ID
CCC(O)C[NH+](CC)CC(O)CC,9.2,9.53,4,basic,['datawarrior'],3213
CCC(O)C[NH+](CC)CCO,9.1,9.23,4,basic,['datawarrior'],4112
CCC(O)C[NH+](CCO)C(C)(C)C,9.4,9.81,4,basic,['datawarrior'],3211
CCC(Oc1ccccc1C)C(=O)[O-],3.43,4.02,5,acidic,['datawarrior'],2102
CCC(P)C(=O)[O-],4.08,5.36,5,acidic,['datawarrior'],7616
CCC([NH3+])(CC)CC,10.87,10.76,7,basic,['datawarrior'],425
CCC([NH3+])(CO)CO,8.8,9.54,7,basic,['datawarrior'],449
CCC([NH3+])CCCl,8.53,10.42,6,basic,['datawarrior'],7692
CCC([NH3+])CO,9.53,9.84,5,basic,['datawarrior'],7472
CCC/C=C(/C)C(=O)[O-],4.44,4.94,8,acidic,['datawarrior'],2577
CCC/C=C(\C)C(=O)[O-],5.13,4.94,8,acidic,['datawarrior'],2578
CCC/C=C/C(=O)[O-],4.71,4.93,7,acidic,['datawarrior'],339
CCC/C=C1\CCC[NH+]1C,11.88,9.7,8,basic,['datawarrior'],1646
CCC1(C)C(=O)Nc2ccc(S(=O)(=O)Nc3ccc(F)cc3F)cc2C(=O)N1C,7.1,8.5,19,acidic,['chembl25'],13284695
CCC1(C)CC(=O)NC1=O,9.34,10.72,6,acidic,['datawarrior'],1683
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(Cl)cc3)ccc2N(C)C1=O,7.9,7.78,18,acidic,['chembl25'],13284696
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(Cl)cc3)ccc2NC1=O,8.1,7.78,18,acidic,['chembl25'],13284700
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(OC)cc3)ccc2NC1=O,5.6,8,18,acidic,['chembl25'],13284698
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccccc3)ccc2NC1=O,8.7,7.81,18,acidic,['chembl25'],13284701
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccccc3Cl)ccc2NC1=O,7.2,8.84,18,acidic,['chembl25'],13284699
CCC1(C)OC(=O)[N-]C1=O,6,6.9,5,acidic,['datawarrior'],1791
CCC1(C2CCCC2)Cc2cc(OCC(=O)[O-])c(Cl)c(Cl)c2C1=O,3.9,3.03,18,acidic,['chembl25'],403719
CCC1(C2CCCC2)Cc2cc(OCCCC(=O)[O-])c(Cl)c(Cl)c2C1=O,3.8,3.46,20,acidic,['chembl25'],412498
CCC1(CC)C(=O)[N-]C(=O)N(C(=O)c2ccccc2OC)C1=O,6.54,7.5,5,acidic,['datawarrior'],6823
CCC1(CC)CNc2ccc(S(=O)(=O)Nc3ccc(F)cc3F)cc2C(=O)N1,8,8.85,17,acidic,['chembl25'],13284694
CCC1(CC)OC(=O)[N-]C1=O,5.7,6.9,5,acidic,['datawarrior'],4547
CCC1(CC)SC(=O)[N-]C1=O,6.42,7.87,5,acidic,['datawarrior'],4497
CCC1(c2cccc(-c3cncnc3)c2)[NH+]=C(N)c2ccccc2O1,8.4,4.9,3,basic,['chembl25'],13311534
CCC1(c2ccccc2)C(=O)NC(=S)N(C)C1=O,7.65,7.42,5,acidic,['datawarrior'],5708
CCC12C=CC(=O)C=C1c1c(cc(OCC(=O)[O-])c(Cl)c1Cl)C2,3.7,3.37,22,acidic,['chembl25'],852547
CCC12CC3CC(CC([NH3+])(C3)C1)C2,10.61,10.7,12,basic,['chembl25'],196165
CCC12CCC(=O)C=C1c1c(cc(OCC(=O)OC(C)(C)C(=O)[O-])c(Cl)c1Cl)C2,3.8,3.05,27,acidic,['chembl25'],831342
CCC12CCC(=O)C=C1c1c(cc(OCC(=O)OCC(=O)[O-])c(Cl)c1Cl)C2,3.8,2.88,25,acidic,['chembl25'],862830
CCC12CCC(=O)C=C1c1c(cc(OCC(=O)OCC[NH+]3CCOCC3)c(Cl)c1Cl)C2,5.08,6.05,24,basic,['chembl25'],854793
CCC12CCC(=O)C=C1c1c(cc(OCC(=O)OCc3cccnc3)c(Cl)c1Cl)C2,3.32,4.72,27,basic,['chembl25'],845673
CCC12CCC(=O)C=C1c1c(cc(OCC(=O)[O-])c(Cl)c1Cl)C2,3.6,3.37,21,acidic,['chembl25'],829036
CCC12CCC(=O)C=C1c1c(cc(OCCCC(=O)[O-])c(Cl)c1Cl)C2,3.7,3.62,23,acidic,['chembl25'],855899
CCC12CCC(=O)C=C1c1c(cc(OCc3nn[n-]n3)c(Cl)c1Cl)C2,3.72,4.71,21,acidic,['chembl25'],850381
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,6.2,4.32,22,acidic,['chembl25'],15465968
CCC1=C([O-])C(CC)C1=O,3.5,3.39,9,acidic,['datawarrior'],1396
CCC1=C([O-])c2ccccc2C1=O,6.5,5.91,12,acidic,['datawarrior'],3254
CCC1=NCCC1,7.91,9.66,3,basic,['datawarrior'],7856
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2[C@H]5O)[NH+]3C1O,6.5,7.19,13,basic,['chembl25'],887187
CCC1CCC[NH+]1C,9.78,10.49,6,basic,['datawarrior'],216
CCC1CSC(C(C)C)=N1,5.28,5.49,6,basic,['datawarrior'],1678
CCC1C[NH+]1CC,8.19,7.21,4,basic,['datawarrior'],7863
CCC1C[NH2+]1,5.69,7.99,4,basic,['datawarrior'],7593
CCC1N=CC[NH2+]1,7.73,5.79,6,basic,['chembl25'],950818
CCC1OC(=O)CC(O)C(C)C(O[C@@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)C(CC=O)CC(C)C(=O)/C=C\C(C)=C/C1C,8.83,8.91,30,basic,['chembl25'],916034
CCCC(=N)OCC,7.08,7.42,4,basic,['datawarrior'],489
CCCC(=O)C(CC[NH+]1CCOCC1)(c1ccccc1)c1ccccc1,7.17,6.92,8,basic,['datawarrior'],5813
CCCC(=O)NO,9.48,8.91,6,acidic,['datawarrior'],7707
CCCC(=O)Nc1ccc(OCC(O)C[NH2+]C(C)C)c(C(C)=O)c1,9.596,9.65,19,basic,['chembl25'],891896
CCCC(=O)OC(C)C[NH+](C)C,8.27,8.64,9,basic,['datawarrior'],1337
CCCC(=O)OCC[NH+](C)C,8.31,8.41,8,basic,['datawarrior'],4108
CCCC(=O)OO,8.2,7.66,6,acidic,['datawarrior'],7631
CCCC(=O)SCC[NH+](C)C,8.32,8.79,8,basic,['datawarrior'],4126
CCCC(=O)[O-],4.8,4.91,5,acidic,['datawarrior'],7329
CCCC(=O)c1cc(C(C)=O)n[nH]1,9.28,8.14,9,acidic,['datawarrior'],3565
CCCC(C(=O)Nc1c(C)cccc1C)[NH+](CC)CC,7.89,8.33,15,basic,['chembl25'],14683359
CCCC(C(CC)CO)C(CC)C(=O)[O-],4.78,5.01,14,acidic,['datawarrior'],4594
CCCC(CCC)C(=O)[O-],4.8,5.14,9,acidic,['chembl25'],896553
CCCC(O)C(C(=O)[O-])c1ccc(-c2ccccc2)cc1,4.01,4.63,19,acidic,['datawarrior'],6438
CCCC1(C2CCCC2)Cc2cc(OCCCC(=O)[O-])c(Cl)c(Cl)c2C1=O,4.1,3.46,21,acidic,['chembl25'],426286
CCCC1(CCC)SC(=O)[N-]C1=O,6.37,7.87,6,acidic,['datawarrior'],3664
CCCC12CC(=O)C=C1c1c(cc(OCC(=O)[O-])c(Cl)c1Cl)C2,3.84,3.33,22,acidic,['chembl25'],853696
CCCC12CCC(=O)C(C)=C1c1c(cc(OCC(=O)[O-])c(Cl)c1Cl)C2,3.5,3.33,22,acidic,['chembl25'],829033
CCCC12CCC(=O)C=C1c1c(cc(O)c(Cl)c1Cl)C2,6.18,7,18,acidic,['chembl25'],851475
CCCC12CCC(=O)C=C1c1c(cc(OCC(=O)NCC[NH+](C)C)c(Cl)c1Cl)C2,7.7,8.5,25,basic,['chembl25'],858145
CCCC12CCC(=O)C=C1c1c(cc(OCC(=O)OC(C)(C)C(=O)[O-])c(Cl)c1Cl)C2,3.8,3.05,28,acidic,['chembl25'],831345
CCCC12CCC(=O)C=C1c1c(cc(OCC(=O)OC(CC)(CC)C(=O)[O-])c(Cl)c1Cl)C2,3.4,3.26,30,acidic,['chembl25'],829030
CCCC12CCC(=O)C=C1c1c(cc(OCC(=O)[O-])c(C)c1C)C2,4.3,3.86,21,acidic,['chembl25'],848050
CCCC12CCC(=O)C=C1c1c(cc(OCC(=O)[O-])c(Cl)c1Cl)C2,3.6,3.37,22,acidic,['chembl25'],831339
CCCC12CCC(=O)C=C1c1c(cc(OCCCC(=O)[O-])c(Cl)c1Cl)C2,3.7,3.62,24,acidic,['chembl25'],835929
CCCC12CCC(=O)C=C1c1c(cc(SCC(=O)[O-])c(Cl)c1Cl)C2,4.7,3.71,22,acidic,['chembl25'],850384
CCCC12CCC(=O)C=C1c1ccc(OCC(=O)[O-])cc1C2,4.05,3.67,21,acidic,['chembl25'],858124
CCCC12CCC(C(C)=O)=C1c1c(cc(OCC(=O)[O-])c(Cl)c1Cl)C2,4.1,3.32,20,acidic,['chembl25'],840873
CCCC1=NC(=O)C(c2ccccc2)=C1[O-],4.6,2.38,9,acidic,['chembl25'],1277205
CCCC1CCC[NH+]1C,9.78,10.48,7,basic,['datawarrior'],3028
CCCCC#CC(=O)[O-],2.61,3.29,8,acidic,['datawarrior'],2573
CCCCC(=O)[O-],4.82,5.01,6,acidic,['datawarrior'],7603
CCCCC(C(=O)Nc1c(C)cccc1C)[NH+](CC)CC,7.81,8.33,16,basic,['chembl25'],14683360
CCCCC(CC)C(=O)O[C@H]1O[C@@H](C(=O)[O-])[C@H](O)[C@@H](O)[C@@H]1O,3.08,3.49,18,acidic,['datawarrior'],5906
CCCCC(CC)C(=O)[O-],4.76,5.14,9,acidic,['datawarrior'],1838
CCCCC/C(N)=N/[NH+](C)C,10.4,9.53,6,basic,['datawarrior'],4131
CCCCC1(C2CCCC2)Cc2cc(OCC(=O)[O-])c(Cl)c(Cl)c2C1=O,3.9,3.03,20,acidic,['chembl25'],393298
CCCCC1(C2CCCC2)Cc2cc(OCCCC(=O)[O-])c(Cl)c(Cl)c2C1=O,4.4,3.46,22,acidic,['chembl25'],412502
CCCCC12CCC(=O)C=C1c1c(cc(OCC(=O)[O-])c(Cl)c1Cl)C2,3.5,3.37,23,acidic,['chembl25'],846854
CCCCC1CCC[NH+]1C,10.01,10.32,8,basic,['datawarrior'],1644
CCCCCC(=O)NO,9.58,8.91,8,acidic,['datawarrior'],2654
CCCCCC(=O)[O-],4.85,5.09,7,acidic,['datawarrior'],343
CCCCCC(C)(C)[NH3+],10.83,10.66,8,basic,['datawarrior'],2637
CCCCCC(C)[NH2+]C,10.99,10.62,7,basic,['datawarrior'],2635
CCCCCC(C)[NH3+],11.15,10.43,7,basic,['datawarrior'],423
CCCCCC(O)=CC(C)=O,9.2,10.02,10,acidic,['datawarrior'],4059
CCCCCC(O)CCC1CCC(=O)N1CCCCCCC(=O)[O-],5.25,4.24,22,acidic,['chembl25'],14700156
CCCCCCC(=O)NO,9.62,8.91,9,acidic,['datawarrior'],1895
CCCCCCC(=O)[O-],4.88,5.15,8,acidic,"['datawarrior', 'chembl25']",821494
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,10.6,9.33,26,acidic,['chembl25'],6366946
CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1,11.16,10.46,15,acidic,['chembl25'],6366947
CCCCCCCC(=O)NO,9.19,8.91,10,acidic,['datawarrior'],4115
CCCCCCCC(=O)N[C@H]1C(=O)N2[C@H]1SC(C)(C)[C@H]2C(=O)[O-],2.66,3.6,22,acidic,['datawarrior'],6821
CCCCCCCC(=O)[O-],4.9,5.19,9,acidic,['chembl25'],820438
CCCCCCCC/C=C\CCCCCCCC(=O)[O-],4.95,4.99,19,acidic,['datawarrior'],5454
CCCCCCCCC(=O)OO,8.23,7.66,11,acidic,['datawarrior'],1300
CCCCCCCCC(=O)[O-],4.9,5.23,10,acidic,['chembl25'],810804
CCCCCCCCC1CCC(=O)N1CCCCCCC(=O)[O-],5.6,4.24,22,acidic,['chembl25'],14700153
CCCCCCCCCC(=O)[O-],4.895,4.95,11,acidic,"['datawarrior', 'chembl25']",794760
CCCCCCCCCCC(=O)[O-],4.9,4.95,12,acidic,['chembl25'],797033
CCCCCCCCCCCC(=O)NCCCC[C@H]([NH3+])C(=O)OC,9.1,7.4,23,basic,['chembl25'],2656753
CCCCCCCCCCCC(=O)N[C@@H](CCCC[NH3+])C(=O)OC,10,10.2,19,basic,['chembl25'],5232523
CCCCCCCCCCCC(=O)[O-],4.895,4.95,13,acidic,"['datawarrior', 'chembl25']",810809
CCCCCCCCCCCCC(=O)[O-],4.9,4.95,14,acidic,['chembl25'],804262
CCCCCCCCCCCCCC(=O)N(O)c1ccccc1,9.05,8.73,22,acidic,['datawarrior'],6942
CCCCCCCCCCCCCC(=O)NCCCC[C@H]([NH3+])C(=O)OC,7.8,7.4,25,basic,['chembl25'],2656754
CCCCCCCCCCCCCCC(=O)[O-],5.01,4.95,16,acidic,['datawarrior'],6032
CCCCCCCCCCCCCCCC(=O)OCC1CCP([O-])(=S)O1,6.48,2.92,25,acidic,['chembl25'],1751388
CCCCCCCCCCCCCCCCCC(=O)OCC1CCP([O-])(=S)O1,6.76,2.92,27,acidic,['chembl25'],1751389
CCCCCCCCCCCCCCCCCC(=O)[O-],5.01,4.95,19,acidic,['datawarrior'],5455
CCCCCCCCCCCCCCCCCCCCCC[NH3+],10.6,10.2,22,basic,['datawarrior'],6880
CCCCCCCCCCCCCCCCCCNCC(F)(F)F,4.7,5.58,18,basic,['chembl25'],14618039
CCCCCCCCCCCCCCCCCC[NH+](CC(C)O)CC(C)O,9.4,9.78,18,basic,['datawarrior'],6790
CCCCCCCCCCCCCCCCCC[NH3+],10.6,10.2,18,basic,['datawarrior'],6672
CCCCCCCCCCCCCCCCC[NH3+],10.6,10.2,17,basic,['datawarrior'],5631
CCCCCCCCCCCCCCCCCc1c2ccccc2nc2ccccc12,5.5,6.69,24,basic,['datawarrior'],4836
CCCCCCCCCCCCCCCCNCC(F)(F)F,5.2,5.58,16,basic,['chembl25'],14618038
CCCCCCCCCCCCCCCC[NH+](CC(C)O)CC(C)O,9.19,9.78,16,basic,['datawarrior'],6351
CCCCCCCCCCCCCCCC[NH3+],10.61,10.2,16,basic,['datawarrior'],6041
CCCCCCCCCCCCCCC[NH2+]CCCCCCCCCCCCCCC,11,10.74,15,basic,['datawarrior'],7223
CCCCCCCCCCCCCCC[NH3+],10.61,10.2,15,basic,['datawarrior'],5191
CCCCCCCCCCCCCC[NH+](CC(C)O)CC(C)O,8.4,9.78,14,basic,['datawarrior'],6883
CCCCCCCCCCCCCC[NH+](CC(C)O)CC(O)CC,6.1,9.82,14,basic,['datawarrior'],5267
CCCCCCCCCCCCCC[NH+](CCO)CC(C)O,6.3,9.5,14,basic,['datawarrior'],5936
CCCCCCCCCCCCCC[NH+](CCO)CC(O)CC,6.1,9.53,14,basic,['datawarrior'],6881
CCCCCCCCCCCCCC[NH3+],10.62,10.2,14,basic,['datawarrior'],4600
CCCCCCCCCCCCCCn1cc(C[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,7.7,5.99,20,basic,['chembl25'],3301431
CCCCCCCCCCCCC[NH2+]CCCCCCCCCCCCC,11,10.74,13,basic,['datawarrior'],6788
CCCCCCCCCCCCC[NH3+],10.63,10.2,13,basic,['datawarrior'],2294
CCCCCCCCCCCCCc1ccccn1,5.6,5.59,18,basic,['chembl25'],14618043
CCCCCCCCCCCCCc1ccncc1,5.9,5.72,16,basic,['chembl25'],14618041
CCCCCCCCCCCCN(Cc1nn[n-]n1)c1ccccc1,4.92,4.75,16,acidic,['chembl25'],15731561
CCCCCCCCCCCCNCC(F)(F)F,5.5,5.58,12,basic,['chembl25'],14618037
CCCCCCCCCCCCNCC(F)F,7.5,7.38,12,basic,['chembl25'],14618044
CCCCCCCCCCCCNc1ccccc1,4.12,4.8,12,basic,['datawarrior'],6779
CCCCCCCCCCCC[NH+](CC(C)O)CC(C)O,7.8,9.78,12,basic,['datawarrior'],6435
CCCCCCCCCCCC[NH+](CC(C)O)CC(O)CC,6.2,9.82,12,basic,['datawarrior'],5935
CCCCCCCCCCCC[NH+](CCO)CC(C)O,6.5,9.5,12,basic,['datawarrior'],5459
CCCCCCCCCCCC[NH+](CCO)CC(O)CC,6.4,9.53,12,basic,['datawarrior'],6433
CCCCCCCCCCCC[NH+]1CCOCC1,7.6,7.76,12,basic,['chembl25'],14618046
CCCCCCCCCCCC[NH2+]CCCCCCCCCCCC,11,10.74,12,basic,['datawarrior'],6349
CCCCCCCCCCCC[NH3+],10.615,10.2,12,basic,"['datawarrior', 'chembl25']",14618103
CCCCCCCCCCCCn1cc(C[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,7.1,5.99,18,basic,['chembl25'],3301441
CCCCCCCCCCC[NH2+]Cc1ccc(C)cc1,9.46,9.68,11,basic,['datawarrior'],5280
CCCCCCCCCCC[NH3+],10.63,10.2,11,basic,['datawarrior'],1318
CCCCCCCCCCCn1cc(CC[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,9.1,7.82,18,basic,['chembl25'],3301421
CCCCCCCCCCN(Cc1nn[n-]n1)c1ccccc1,4.87,4.75,14,acidic,['chembl25'],15731560
CCCCCCCCCCNc1ccccc1,4.56,4.8,10,basic,['datawarrior'],6253
CCCCCCCCCCOC(=O)c1ccc(OS(N)(=O)=O)cc1,8.09,10.63,23,acidic,['chembl25'],271313
CCCCCCCCCC[NH+](CC(C)O)CC(C)O,7.6,9.78,10,basic,['datawarrior'],6675
CCCCCCCCCC[NH+](CC(C)O)CC(O)CC,6.7,9.82,10,basic,['datawarrior'],5458
CCCCCCCCCC[NH+](CC(O)CC)CC(O)CC,6.6,9.87,10,basic,['datawarrior'],6434
CCCCCCCCCC[NH+](CCO)CC(C)O,7.5,9.5,10,basic,['datawarrior'],5633
CCCCCCCCCC[NH+](CCO)CC(O)CC,7.2,9.53,10,basic,['datawarrior'],6673
CCCCCCCCCC[NH2+]Cc1ccc(C)cc1,9.48,9.68,10,basic,['datawarrior'],6778
CCCCCCCCCC[NH3+],10.64,10.2,10,basic,['datawarrior'],4090
CCCCCCCCCCc1c(-c2ccccc2)[nH][nH]c1=O,11,7.37,12,acidic,['datawarrior'],5957
CCCCCCCCCCc1c(-c2ccccc2)[nH]n(-c2ccccc2)c1=O,6.7,6.7,12,acidic,['datawarrior'],5486
CCCCCCCCCCn1cc(CCC[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,9.9,8.16,18,basic,['chembl25'],3301414
CCCCCCCCCCn1cc(C[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,7.1,5.99,16,basic,['chembl25'],3301442
CCCCCCCCCOC(=O)c1ccc(OS(N)(=O)=O)cc1,8.39,10.63,22,acidic,['chembl25'],298161
CCCCCCCCC[NH2+]Cc1ccc(C)cc1,9.48,9.68,9,basic,['datawarrior'],5615
CCCCCCCCCc1c(-c2ccccc2)[nH][nH]c1=O,10.6,7.37,11,acidic,['datawarrior'],6472
CCCCCCCCCc1c(-c2ccccc2)[nH]n(-c2ccccc2)c1=O,7.2,6.7,11,acidic,['datawarrior'],6809
CCCCCCCCCn1cc(CC[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,9.1,7.82,16,basic,['chembl25'],3301422
CCCCCCCCCn1cc(C[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,7.1,5.99,15,basic,['chembl25'],3301443
CCCCCCCCCn1ccnc1,6.6,6.53,12,basic,['chembl25'],14618048
CCCCCCCCN(Cc1nn[n-]n1)c1ccccc1,4.83,4.75,12,acidic,['chembl25'],15731559
CCCCCCCCNCC(F)(F)F,5.9,5.58,8,basic,['chembl25'],14618036
CCCCCCCCOC(=O)c1ccc(OS(N)(=O)=O)cc1,8.09,10.63,21,acidic,['chembl25'],282251
CCCCCCCCOCC[NH+](C)C,8.87,8.87,11,basic,['datawarrior'],2308
CCCCCCCC[NH+](CC(C)O)CC(C)O,8.3,9.78,8,basic,['datawarrior'],6044
CCCCCCCC[NH+](CC(C)O)CC(O)CC,8.1,9.82,8,basic,['datawarrior'],5632
CCCCCCCC[NH+](CC(O)CC)CC(O)CC,7.5,9.87,8,basic,['datawarrior'],6674
CCCCCCCC[NH+](CCO)CC(C)O,8.2,9.5,8,basic,['datawarrior'],5194
CCCCCCCC[NH+](CCO)CC(O)CC,8.3,9.53,8,basic,['datawarrior'],6042
CCCCCCCC[NH+]1CCCCC1,8.28,9.98,8,basic,['datawarrior'],2166
CCCCCCCC[NH2+]Cc1ccc(C)cc1,9.47,9.68,8,basic,['datawarrior'],6252
CCCCCCCC[NH3+],10.76,10.2,8,basic,['datawarrior'],2628
CCCCCCCCc1c(-c2ccccc2)[nH][nH]c1=O,10.2,7.37,10,acidic,['datawarrior'],5411
CCCCCCCCc1c(-c2ccccc2)[nH]n(-c2ccccc2)c1=O,7.5,6.7,10,acidic,['datawarrior'],5812
CCCCCCCCn1cc(CCC[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,9.4,8.16,16,basic,['chembl25'],3301418
CCCCCCCCn1cc(CC[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,9.1,7.82,15,basic,['chembl25'],3301423
CCCCCCCCn1cc(C[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,7.7,5.99,14,basic,['chembl25'],3301432
CCCCCCCN(CCCCCCC)c1ccccc1,3.33,6.14,7,basic,['datawarrior'],6524
CCCCCCCNc1c2ccc(Cl)cc2[nH+]c2ccc(OC)cc12,7.5,8.39,15,basic,['chembl25'],3086337
CCCCCCCNc1ccccc1,5.09,4.93,7,basic,['datawarrior'],2164
CCCCCCCOC(=O)c1ccc(OS(N)(=O)=O)cc1,8.27,10.63,20,acidic,['chembl25'],289361
CCCCCCC[NH2+]Cc1ccc(C)cc1,10.02,9.68,7,basic,['datawarrior'],4892
CCCCCCC[NH3+],10.34,10.2,7,basic,['datawarrior'],420
CCCCCCCc1c(-c2ccccc2)[nH][nH]c1=O,9.2,7.37,9,acidic,['datawarrior'],6598
CCCCCCCc1c(-c2ccccc2)[nH]n(-c2ccccc2)c1=O,8,6.7,9,acidic,['datawarrior'],6398
CCCCCCN(CCCCCC)c1ccccc1,4.89,6.14,6,basic,['datawarrior'],6780
CCCCCCN(Cc1nn[n-]n1)c1ccccc1,4.78,4.75,10,acidic,['chembl25'],15731558
CCCCCCNc1ccccc1,5.21,4.97,6,basic,['datawarrior'],3601
CCCCCCOC(=O)c1ccc(OS(N)(=O)=O)cc1,8.52,10.63,19,acidic,['chembl25'],269991
CCCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,6.86,6.71,24,basic,['chembl25'],3262787
CCCCCC[NH+](CC(C)O)CC(C)O,8.5,9.78,6,basic,['datawarrior'],4607
CCCCCC[NH+](CC(C)O)CC(O)CC,8.9,9.82,6,basic,['datawarrior'],5193
CCCCCC[NH+](CC(O)CC)CC(O)CC,8.6,9.87,6,basic,['datawarrior'],6043
CCCCCC[NH+](CCO)CC(C)O,9,9.5,6,basic,['datawarrior'],2299
CCCCCC[NH+](CCO)CC(O)CC,9.1,9.53,6,basic,['datawarrior'],4605
CCCCCC[NH2+]CCCCCC,11.01,10.74,6,basic,['datawarrior'],3204
CCCCCC[NH2+]Cc1ccc(C)cc1,10.17,9.68,6,basic,['datawarrior'],4663
CCCCCC[NH3+],10.68,10.2,6,basic,['datawarrior'],7676
CCCCCCc1c(-c2ccccc2)[nH][nH]c1=O,8.6,7.37,8,acidic,['datawarrior'],5716
CCCCCCc1c(-c2ccccc2)[nH]n(-c2ccccc2)c1=O,7.4,6.7,8,acidic,['datawarrior'],5227
CCCCCCn1cc(CCC[NH2+][C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)nn1,10.4,8.16,14,basic,['chembl25'],3301411
CCCCCCn1ccnc1,7.2,6.53,9,basic,['datawarrior'],4307
CCCCCN(C1=[NH+]CCN1)c1c(Br)cccc1Br,11,8.76,15,basic,['chembl25'],566245
CCCCCNC(=O)NS(=O)(=O)c1cc(Cl)ccc1OC,5.46,3.25,8,acidic,['chembl25'],15170220
CCCCCNC1=[NH+]CCN1OCCCc1ccccc1,10,9.38,7,basic,['chembl25'],1272001
CCCCCNC1=[NH+]CCN1OCCc1ccccc1,9.9,9.5,7,basic,['chembl25'],1273181
CCCCCNC1=[NH+]CCN1OCc1ccccc1,10.1,9.59,7,basic,['chembl25'],1277302
CCCCCNN,6.25,8.49,5,basic,['datawarrior'],7648
CCCCCNc1ccccc1,5.2,5.01,5,basic,['datawarrior'],747
CCCCCNc1nc2ccccc2n1CCc1ccccc1,7.4,6.53,7,basic,['chembl25'],1278577
CCCCCOC(=O)c1ccc(OS(N)(=O)=O)cc1,8.47,10.63,18,acidic,['chembl25'],284568
CCCCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2Cc2cccc(N)n2)cc1,6.86,6.71,23,basic,['chembl25'],3262786
CCCCCOc1ccc(C(=O)[O-])cc1,4.49,4.36,14,acidic,['datawarrior'],4623
CCCCCOc1ccc(O)cc1,10.23,9.93,12,acidic,['datawarrior'],3490
CCCCCSC(=N)c1ccccc1,8.5,7.87,7,basic,['datawarrior'],2169
CCCCCSC1=[NH+]CCN1OCc1ccccc1,8.5,5.42,7,basic,['chembl25'],1299499
CCCCC[C@H](C)[NH3+],10.8,10.43,7,basic,['datawarrior'],424
CCCCC[NH+](CC(C)O)CC(C)O,9,9.78,5,basic,['datawarrior'],2300
CCCCC[NH+](CC(C)O)CC(O)CC,9.1,9.82,5,basic,['datawarrior'],4606
CCCCC[NH+](CC(O)CC)CC(O)CC,9.2,9.87,5,basic,['datawarrior'],5192
CCCCC[NH+](CCO)CC(C)O,8.9,9.5,5,basic,['datawarrior'],3214
CCCCC[NH+](CCO)CC(O)CC,9.1,9.53,5,basic,['datawarrior'],2297
CCCCC[NH2+]CCCCC,11.18,10.74,5,basic,['datawarrior'],4091
CCCCC[NH2+]Cc1ccc(C)cc1,10.08,9.68,5,basic,['datawarrior'],2163
CCCCC[NH3+],10.65,10.2,5,basic,['datawarrior'],7418
CCCCCc1c(-c2ccccc2)[nH][nH]c1=O,8.4,7.37,7,acidic,['datawarrior'],6114
CCCCCc1c(-c2ccccc2)[nH]n(-c2ccccc2)c1=O,7.3,6.7,7,acidic,['datawarrior'],6903
CCCCCc1cccnn1,3.7,3.13,10,basic,['datawarrior'],4304
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2ccncc21,5.83,4.72,11,basic,['chembl25'],6366951
CCCCCn1cc(C(=O)c2cccc3ccccc23)c2cnccc21,6.49,7.13,12,basic,['chembl25'],6366953
CCCCCn1ccnc1,7.12,6.53,8,basic,['datawarrior'],1514
CCCCN(C)N(C)CCCC,7.16,7.4,6,basic,['datawarrior'],1302
CCCCN(C1=[NH+]CCN1)c1c(Br)cccc1Br,10.97,8.75,14,basic,['chembl25'],556980
